order_item_id,order_id,product_id,quantity
11720,3878,115,3
11721,3879,16,4
11722,3880,160,1
11723,3880,55,3
11724,3880,164,5
11725,3880,99,5
11726,3880,1,5
11727,3881,201,2
11728,3881,1,3
11729,3881,98,2
11730,3882,1,1
11731,3882,162,3
11732,3882,1,4
11733,3882,161,4
11734,3882,5,2
11735,3883,39,3
11736,3884,143,2
11737,3884,1,3
11738,3885,179,3
11739,3885,164,3
11740,3885,19,4
11741,3886,212,4
11742,3886,258,5
11743,3886,85,2
11744,3886,55,1
11745,3886,234,2
11746,3887,12,5
11747,3888,35,1
11748,3888,152,4
11749,3888,1,4
11750,3889,276,1
11751,3889,144,1
11752,3889,12,3
11753,3890,248,1
11754,3890,132,3
11755,3890,1,4
11756,3890,1,3
11757,3890,255,1
11758,3891,213,4
11759,3891,1,1
11760,3891,258,4
11761,3892,119,2
11762,3892,1,4
11763,3892,147,3
11764,3892,15,4
11765,3893,1,4
11766,3893,272,5
11767,3894,132,5
11768,3894,31,2
11769,3894,30,3
11770,3894,117,5
11771,3894,238,4
11772,3895,257,5
11773,3895,134,4
11774,3895,83,3
11775,3895,145,5
11776,3895,1,2
11777,3896,1,4
11778,3897,127,1
11779,3897,183,4
11780,3897,50,5
11781,3898,1,3
11782,3899,1,4
11783,3899,1,2
11784,3899,236,3
11785,3899,1,2
11786,3899,196,4
11787,3900,1,3
11788,3900,71,3
11789,3900,1,2
11790,3901,1,3
11791,3901,35,1
11792,3902,14,2
11793,3902,1,1
11794,3902,127,4
11795,3902,105,1
11796,3902,185,2
11797,3903,1,3
11798,3903,218,4
11799,3904,188,2
11800,3904,70,3
11801,3905,1,4
11802,3905,1,3
11803,3905,293,5
11804,3905,73,4
11805,3906,169,3
11806,3907,163,5
11807,3907,206,5
11808,3908,189,1
11809,3908,139,5
11810,3909,160,1
11811,3909,1,2
11812,3909,1,3
11813,3909,118,3
11814,3909,106,3
11815,3910,16,3
11816,3910,1,4
11817,3911,1,4
11818,3911,261,1
11819,3911,231,2
11820,3912,151,2
11821,3912,144,4
11822,3912,248,3
11823,3913,141,5
11824,3913,126,1
11825,3913,145,1
11826,3914,198,5
11827,3915,70,4
11828,3915,223,2
11829,3915,235,3
11830,3915,107,4
11831,3915,117,5
11832,3916,149,4
11833,3916,1,1
11834,3916,1,1
11835,3917,1,2
11836,3917,130,3
11837,3917,223,1
11838,3918,31,5
11839,3919,114,2
11840,3919,130,4
11841,3919,1,5
11842,3919,1,2
11843,3919,54,4
11844,3920,202,1
11845,3920,191,1
11846,3920,119,5
11847,3921,261,5
11848,3921,137,2
11849,3921,294,3
11850,3922,125,4
11851,3922,1,4
11852,3923,292,4
11853,3923,173,3
11854,3923,182,5
11855,3923,234,5
11856,3923,89,4
11857,3924,253,3
11858,3924,74,4
11859,3925,68,2
11860,3926,83,2
11861,3926,107,4
11862,3926,67,4
11863,3927,1,4
11864,3927,139,1
11865,3927,142,1
11866,3927,200,3
11867,3928,1,2
11868,3928,119,5
11869,3928,1,1
11870,3929,70,2
11871,3930,83,1
11872,3930,150,3
11873,3930,87,5
11874,3930,70,4
11875,3930,216,4
11876,3931,94,2
11877,3931,163,3
11878,3931,118,4
11879,3931,1,2
11880,3932,111,5
11881,3932,297,2
11882,3932,1,3
11883,3932,1,1
11884,3933,251,4
11885,3933,35,3
11886,3934,129,5
11887,3934,292,4
11888,3935,255,1
11889,3935,183,4
11890,3935,14,3
11891,3936,1,5
11892,3936,34,5
11893,3937,291,3
11894,3937,1,5
11895,3937,120,4
11896,3937,117,1
11897,3938,99,3
11898,3938,160,5
11899,3939,1,2
11900,3939,233,3
11901,3939,14,5
11902,3940,10,1
11903,3940,242,2
11904,3941,1,4
11905,3941,1,2
11906,3942,143,3
11907,3943,166,5
11908,3943,20,2
11909,3944,168,5
11910,3944,265,4
11911,3945,1,3
11912,3945,16,2
11913,3945,1,1
11914,3946,30,4
11915,3946,145,1
11916,3946,7,2
11917,3946,144,1
11918,3946,13,1
11919,3947,280,4
11920,3947,179,5
11921,3947,249,3
11922,3947,278,3
11923,3948,295,1
11924,3949,152,5
11925,3949,225,2
11926,3949,201,4
11927,3950,202,2
11928,3950,257,4
11929,3950,54,5
11930,3950,148,2
11931,3950,1,2
11932,3951,166,1
11933,3951,133,4
11934,3951,1,4
11935,3951,134,2
11936,3951,104,5
11937,3952,1,4
11938,3952,18,4
11939,3952,287,4
11940,3953,185,5
11941,3953,139,5
11942,3953,1,1
11943,3953,1,4
11944,3953,78,4
11945,3954,259,4
11946,3954,297,4
11947,3954,163,2
11948,3955,38,2
11949,3955,109,1
11950,3955,137,3
11951,3955,268,2
11952,3956,225,5
11953,3956,1,4
11954,3956,1,1
11955,3957,103,4
11956,3957,261,4
11957,3957,297,2
11958,3957,72,1
11959,3958,82,4
11960,3958,176,4
11961,3959,1,4
11962,3960,38,2
11963,3960,3,1
11964,3960,175,4
11965,3960,295,3
11966,3961,1,2
11967,3961,1,3
11968,3961,1,4
11969,3961,4,5
11970,3961,1,3
11971,3962,109,4
11972,3962,24,2
11973,3962,1,3
11974,3962,1,2
11975,3963,97,2
11976,3963,166,4
11977,3963,275,3
11978,3963,228,4
11979,3964,23,4
11980,3965,1,3
11981,3966,1,3
11982,3966,127,4
11983,3966,1,1
11984,3966,41,4
11985,3967,146,2
11986,3967,225,1
11987,3967,196,2
11988,3968,235,4
11989,3968,1,1
11990,3968,245,4
11991,3968,4,3
11992,3968,192,5
11993,3969,269,2
11994,3969,277,4
11995,3969,141,2
11996,3969,186,2
11997,3970,258,5
11998,3971,1,2
11999,3971,293,2
12000,3971,1,2
12001,3971,1,2
12002,3972,269,2
12003,3972,1,5
12004,3972,8,4
12005,3972,63,2
12006,3972,71,1
12007,3973,262,3
12008,3973,180,4
12009,3973,248,1
12010,3974,137,1
12011,3974,238,4
12012,3974,152,3
12013,3975,119,5
12014,3975,1,1
12015,3975,159,3
12016,3975,206,4
12017,3976,205,3
12018,3976,222,4
12019,3976,129,4
12020,3976,24,5
12021,3977,1,5
12022,3977,176,2
12023,3977,160,3
12024,3978,37,4
12025,3978,148,5
12026,3978,266,4
12027,3979,1,5
12028,3979,74,4
12029,3979,142,2
12030,3979,1,4
12031,3979,1,5
12032,3980,213,5
12033,3980,1,5
12034,3980,119,5
12035,3981,142,1
12036,3981,1,4
12037,3981,1,4
12038,3981,222,2
12039,3982,1,2
12040,3982,45,3
12041,3982,100,1
12042,3982,98,5
12043,3982,123,2
12044,3983,56,1
12045,3984,11,4
12046,3984,257,5
12047,3984,268,4
12048,3984,69,3
12049,3984,292,4
12050,3985,142,2
12051,3986,130,3
12052,3986,268,2
12053,3986,232,5
12054,3986,103,5
12055,3987,46,2
12056,3987,204,4
12057,3987,222,2
12058,3987,105,5
12059,3988,276,4
12060,3988,35,4
12061,3988,73,3
12062,3988,199,1
12063,3988,299,1
12064,3989,1,4
12065,3989,157,4
12066,3989,87,5
12067,3989,1,5
12068,3990,1,5
12069,3990,60,4
12070,3990,235,2
12071,3991,25,1
12072,3991,3,2
12073,3991,254,1
12074,3991,30,5
12075,3992,66,1
12076,3992,1,4
12077,3992,1,2
12078,3993,188,1
12079,3994,1,3
12080,3994,196,2
12081,3994,139,4
12082,3994,78,1
12083,3994,1,3
12084,3995,121,5
12085,3995,181,1
12086,3995,148,2
12087,3995,197,2
12088,3996,276,1
12089,3996,8,2
12090,3996,1,4
12091,3997,270,3
12092,3997,1,3
12093,3997,32,2
12094,3998,98,3
12095,3998,1,3
12096,3998,109,2
12097,3999,300,5
12098,3999,239,1
12099,4000,3,3
12100,4000,104,1
12101,4001,7,4
12102,4002,1,5
12103,4002,1,3
12104,4002,124,2
12105,4002,251,4
12106,4003,182,3
12107,4003,204,1
12108,4004,1,3
12109,4004,116,3
12110,4004,286,1
12111,4004,50,2
12112,4005,55,3
12113,4005,127,5
12114,4005,296,2
12115,4005,92,4
12116,4006,36,3
12117,4007,51,2
12118,4008,114,2
12119,4008,224,2
12120,4008,277,5
12121,4009,148,4
12122,4009,111,5
12123,4009,1,2
12124,4010,23,2
12125,4010,58,5
12126,4010,1,4
12127,4010,125,5
12128,4010,186,3
12129,4011,45,3
12130,4011,44,1
12131,4011,96,2
12132,4011,1,4
12133,4012,24,1
12134,4012,129,2
12135,4012,111,4
12136,4013,108,2
12137,4013,289,4
12138,4013,130,2
12139,4014,4,1
12140,4014,77,2
12141,4015,257,2
12142,4015,237,5
12143,4015,1,5
12144,4015,229,5
12145,4016,55,1
12146,4016,112,2
12147,4016,191,2
12148,4017,1,5
12149,4018,217,2
12150,4019,218,4
12151,4019,170,3
12152,4020,212,1
12153,4020,284,3
12154,4020,15,2
12155,4020,216,2
12156,4021,1,3
12157,4021,182,4
12158,4022,34,3
12159,4022,211,2
12160,4022,239,3
12161,4022,161,1
12162,4022,264,3
12163,4023,256,4
12164,4024,184,5
12165,4024,297,4
12166,4024,211,1
12167,4024,1,2
12168,4024,230,3
12169,4025,1,4
12170,4025,265,3
12171,4026,1,5
12172,4026,1,2
12173,4027,1,3
12174,4027,246,5
12175,4027,102,4
12176,4028,204,4
12177,4028,1,1
12178,4029,1,4
12179,4029,30,2
12180,4029,242,1
12181,4030,1,4
12182,4030,1,5
12183,4030,63,1
12184,4030,103,3
12185,4030,77,3
12186,4031,86,5
12187,4031,17,1
12188,4032,69,5
12189,4032,236,4
12190,4032,169,2
12191,4033,1,5
12192,4033,109,3
12193,4033,207,4
12194,4033,13,1
12195,4033,225,5
12196,4034,205,4
12197,4034,194,5
12198,4035,114,4
12199,4035,3,5
12200,4035,108,5
12201,4036,183,1
12202,4036,172,5
12203,4036,1,4
12204,4036,1,4
12205,4037,290,2
12206,4037,74,3
12207,4038,82,4
12208,4038,156,4
12209,4038,85,4
12210,4038,139,4
12211,4039,1,2
12212,4039,129,4
12213,4040,24,3
12214,4040,1,3
12215,4040,198,1
12216,4040,194,5
12217,4041,1,5
12218,4041,267,5
12219,4041,87,3
12220,4041,131,1
12221,4042,185,1
12222,4042,219,5
12223,4043,45,2
12224,4043,140,1
12225,4043,277,2
12226,4044,279,2
12227,4044,63,4
12228,4045,138,4
12229,4045,35,2
12230,4045,105,4
12231,4045,127,5
12232,4045,2,1
12233,4046,1,1
12234,4046,1,2
12235,4047,188,2
12236,4048,1,2
12237,4049,187,2
12238,4049,100,2
12239,4050,112,1
12240,4050,3,5
12241,4050,41,2
12242,4050,94,2
12243,4051,219,4
12244,4052,1,1
12245,4052,1,3
12246,4053,1,2
12247,4053,1,4
12248,4053,164,4
12249,4053,8,1
12250,4053,54,5
12251,4054,193,3
12252,4055,90,3
12253,4055,272,2
12254,4056,262,4
12255,4056,1,1
12256,4056,253,3
12257,4057,59,4
12258,4057,30,5
12259,4057,69,4
12260,4057,1,2
12261,4058,28,1
12262,4059,267,1
12263,4059,280,2
12264,4059,291,1
12265,4059,1,2
12266,4059,1,4
12267,4060,1,5
12268,4061,1,1
12269,4061,72,3
12270,4062,197,2
12271,4062,22,2
12272,4063,51,4
12273,4064,149,2
12274,4064,111,2
12275,4064,253,1
12276,4064,1,1
12277,4065,57,1
12278,4065,240,5
12279,4065,70,5
12280,4065,1,3
12281,4066,260,4
12282,4067,222,4
12283,4067,9,2
12284,4067,1,5
12285,4068,248,3
12286,4068,12,3
12287,4068,7,3
12288,4068,40,5
12289,4068,39,1
12290,4069,1,3
12291,4069,2,5
12292,4069,164,2
12293,4070,251,4
12294,4070,1,4
12295,4070,224,4
12296,4070,26,1
12297,4070,117,1
12298,4071,151,1
12299,4071,262,2
12300,4071,4,1
12301,4071,84,4
12302,4072,227,2
12303,4072,71,5
12304,4073,61,5
12305,4073,67,1
12306,4074,1,2
12307,4074,1,2
12308,4074,219,2
12309,4075,38,5
12310,4075,187,1
12311,4075,1,1
12312,4075,33,1
12313,4076,140,4
12314,4076,46,4
12315,4076,1,4
12316,4076,181,4
12317,4077,262,5
12318,4077,100,1
12319,4077,1,3
12320,4077,230,5
12321,4077,1,3
12322,4078,127,5
12323,4078,267,1
12324,4078,64,1
12325,4078,141,3
12326,4078,256,4
12327,4079,37,5
12328,4079,67,3
12329,4079,15,1
12330,4079,291,2
12331,4080,157,3
12332,4081,248,4
12333,4082,1,2
12334,4083,129,3
12335,4083,157,4
12336,4084,226,4
12337,4084,166,2
12338,4084,31,5
12339,4084,94,5
12340,4084,289,5
12341,4085,185,5
12342,4085,235,2
12343,4085,98,2
12344,4085,174,4
12345,4086,1,3
12346,4087,125,5
12347,4088,217,2
12348,4088,271,3
12349,4088,147,5
12350,4088,70,4
12351,4088,286,2
12352,4089,202,3
12353,4089,1,2
12354,4089,284,5
12355,4090,208,2
12356,4090,80,4
12357,4090,116,2
12358,4090,2,4
12359,4091,1,1
12360,4091,100,2
12361,4092,60,3
12362,4092,69,1
12363,4092,101,3
12364,4093,1,4
12365,4093,88,5
12366,4093,94,2
12367,4094,17,3
12368,4094,187,3
12369,4095,157,2
12370,4096,76,1
12371,4096,1,4
12372,4096,295,3
12373,4097,171,4
12374,4097,86,1
12375,4097,273,3
12376,4098,154,4
12377,4098,57,3
12378,4099,1,1
12379,4100,209,3
12380,4101,89,3
12381,4101,148,2
12382,4101,257,4
12383,4101,1,4
12384,4102,271,4
12385,4102,292,1
12386,4103,2,1
12387,4103,62,3
12388,4103,39,5
12389,4104,246,5
12390,4104,1,2
12391,4105,239,5
12392,4106,101,1
12393,4106,1,5
12394,4107,1,4
12395,4108,123,4
12396,4108,197,2
12397,4108,25,1
12398,4109,7,4
12399,4109,200,1
12400,4109,194,5
12401,4110,229,3
12402,4110,76,1
12403,4110,252,5
12404,4110,19,4
12405,4111,1,1
12406,4111,137,4
12407,4111,1,5
12408,4112,1,2
12409,4113,1,2
12410,4113,1,1
12411,4113,1,3
12412,4114,1,4
12413,4115,278,4
12414,4115,262,2
12415,4116,1,2
12416,4116,1,4
12417,4117,281,3
12418,4118,237,5
12419,4118,195,5
12420,4119,232,5
12421,4119,84,1
12422,4119,35,3
12423,4119,1,3
12424,4119,1,4
12425,4120,115,4
12426,4121,274,4
12427,4121,1,3
12428,4122,266,3
12429,4122,140,4
12430,4122,241,4
12431,4122,251,5
12432,4122,118,1
12433,4123,245,5
12434,4123,274,2
12435,4123,223,1
12436,4124,52,1
12437,4124,112,5
12438,4124,275,1
12439,4124,144,2
12440,4125,1,2
12441,4125,223,1
12442,4125,272,3
12443,4125,210,5
12444,4125,197,4
12445,4126,215,2
12446,4127,240,4
12447,4127,1,4
12448,4127,42,2
12449,4128,1,5
12450,4129,1,2
12451,4129,195,3
12452,4129,147,1
12453,4130,1,2
12454,4130,177,5
12455,4130,257,3
12456,4130,120,3
12457,4130,124,3
12458,4131,126,4
12459,4131,170,1
12460,4132,214,3
12461,4132,166,4
12462,4132,249,3
12463,4132,181,2
12464,4133,1,2
12465,4133,283,3
12466,4133,27,1
12467,4134,87,2
12468,4134,90,5
12469,4134,220,3
12470,4134,108,5
12471,4135,300,5
12472,4135,73,1
12473,4135,265,3
12474,4135,225,1
12475,4136,46,3
12476,4137,66,3
12477,4137,1,5
12478,4137,241,3
12479,4137,279,3
12480,4137,1,2
12481,4138,193,2
12482,4138,146,4
12483,4138,1,2
12484,4138,86,1
12485,4138,262,3
12486,4139,1,2
12487,4139,209,1
12488,4140,256,5
12489,4141,1,2
12490,4141,196,3
12491,4141,97,2
12492,4141,22,3
12493,4142,34,4
12494,4143,197,1
12495,4144,119,1
12496,4144,192,3
12497,4145,1,3
12498,4145,221,1
12499,4145,9,5
12500,4146,1,4
12501,4146,277,1
12502,4147,35,1
12503,4147,213,4
12504,4148,235,4
12505,4148,214,3
12506,4148,234,4
12507,4148,179,3
12508,4149,30,2
12509,4149,259,1
12510,4149,129,2
12511,4150,57,1
12512,4150,72,4
12513,4150,294,3
12514,4151,26,5
12515,4151,70,2
12516,4151,97,1
12517,4152,36,3
12518,4152,267,3
12519,4153,15,4
12520,4153,1,4
12521,4153,222,2
12522,4154,1,4
12523,4154,55,3
12524,4154,64,3
12525,4154,260,4
12526,4155,1,4
12527,4155,288,2
12528,4155,131,2
12529,4155,297,4
12530,4156,1,5
12531,4156,224,5
12532,4157,87,3
12533,4157,1,1
12534,4157,1,3
12535,4158,233,4
12536,4158,83,3
12537,4158,275,3
12538,4158,287,5
12539,4158,154,5
12540,4159,197,3
12541,4159,35,5
12542,4159,202,3
12543,4160,165,2
12544,4160,300,1
12545,4160,1,1
12546,4161,1,2
12547,4161,270,4
12548,4161,188,3
12549,4162,5,1
12550,4162,241,4
12551,4162,178,1
12552,4163,155,4
12553,4164,117,4
12554,4164,176,1
12555,4164,258,1
12556,4164,1,3
12557,4165,17,4
12558,4166,217,1
12559,4166,55,4
12560,4167,153,1
12561,4168,66,1
12562,4168,138,3
12563,4168,91,4
12564,4168,92,5
12565,4169,288,4
12566,4169,258,3
12567,4170,27,4
12568,4171,261,1
12569,4171,240,1
12570,4171,187,4
12571,4171,42,4
12572,4172,299,3
12573,4172,290,2
12574,4172,123,4
12575,4172,8,3
12576,4173,161,1
12577,4173,60,1
12578,4173,172,4
12579,4173,96,2
12580,4173,191,1
12581,4174,1,4
12582,4174,35,5
12583,4174,1,2
12584,4174,220,5
12585,4174,160,5
12586,4175,284,3
12587,4175,293,5
12588,4175,210,2
12589,4175,1,4
12590,4176,1,2
12591,4176,27,3
12592,4177,94,2
12593,4177,289,1
12594,4178,121,1
12595,4178,69,4
12596,4178,6,1
12597,4178,105,1
12598,4179,1,5
12599,4179,125,4
12600,4179,9,5
12601,4179,178,2
12602,4179,3,4
12603,4180,1,1
12604,4180,179,4
12605,4181,181,4
12606,4181,201,5
12607,4181,86,5
12608,4181,34,1
12609,4182,19,2
12610,4182,82,4
12611,4182,112,2
12612,4183,90,4
12613,4183,196,2
12614,4183,167,2
12615,4184,212,1
12616,4184,1,5
12617,4185,1,2
12618,4185,277,1
12619,4186,299,3
12620,4186,212,2
12621,4186,288,3
12622,4186,1,1
12623,4187,1,2
12624,4188,239,4
12625,4188,16,2
12626,4188,218,4
12627,4188,201,5
12628,4188,90,5
12629,4189,82,4
12630,4190,144,3
12631,4190,1,2
12632,4190,252,5
12633,4191,143,1
12634,4192,112,3
12635,4192,102,1
12636,4193,1,3
12637,4193,65,4
12638,4194,51,5
12639,4194,25,2
12640,4194,1,4
12641,4195,32,4
12642,4195,65,4
12643,4195,146,5
12644,4195,278,5
12645,4195,1,3
12646,4196,259,2
12647,4196,87,1
12648,4197,142,5
12649,4198,212,3
12650,4198,126,4
12651,4198,210,3
12652,4198,178,2
12653,4199,86,2
12654,4199,199,1
12655,4199,168,3
12656,4199,289,1
12657,4199,68,5
12658,4200,135,5
12659,4200,98,3
12660,4200,164,4
12661,4201,210,4
12662,4201,1,2
12663,4201,275,4
12664,4201,175,1
12665,4202,299,1
12666,4203,205,4
12667,4203,73,2
12668,4203,187,5
12669,4204,8,1
12670,4204,146,1
12671,4205,16,4
12672,4205,288,3
12673,4206,272,4
12674,4206,225,2
12675,4207,15,2
12676,4208,282,1
12677,4208,81,1
12678,4209,203,4
12679,4209,113,4
12680,4209,1,1
12681,4209,1,4
12682,4209,129,5
12683,4210,193,3
12684,4210,1,4
12685,4211,2,3
12686,4212,167,4
12687,4212,100,5
12688,4212,245,1
12689,4212,201,4
12690,4213,39,4
12691,4213,3,5
12692,4214,218,5
12693,4214,254,2
12694,4214,26,3
12695,4215,220,5
12696,4215,1,2
12697,4215,49,2
12698,4215,91,4
12699,4215,215,2
12700,4216,254,5
12701,4216,17,5
12702,4216,27,3
12703,4217,151,4
12704,4218,240,1
12705,4219,1,5
12706,4220,18,4
12707,4221,164,3
12708,4221,119,3
12709,4222,206,5
12710,4222,294,1
12711,4222,142,1
12712,4222,295,5
12713,4223,194,4
12714,4223,1,2
12715,4223,1,2
12716,4224,65,5
12717,4225,90,3
12718,4225,54,1
12719,4225,299,1
12720,4226,154,1
12721,4226,86,5
12722,4227,1,2
12723,4227,230,5
12724,4227,19,2
12725,4228,278,4
12726,4228,240,4
12727,4229,1,4
12728,4229,269,5
12729,4229,37,2
12730,4229,159,1
12731,4230,241,5
12732,4230,237,3
12733,4231,100,1
12734,4231,262,2
12735,4231,83,5
12736,4232,230,1
12737,4232,1,4
12738,4233,3,4
12739,4233,1,3
12740,4234,1,3
12741,4234,1,2
12742,4234,54,1
12743,4234,261,4
12744,4234,1,4
12745,4235,232,4
12746,4235,1,2
12747,4235,287,5
12748,4235,18,2
12749,4236,272,4
12750,4237,139,1
12751,4237,96,2
12752,4237,7,2
12753,4238,1,4
12754,4238,247,1
12755,4238,87,3
12756,4238,242,2
12757,4239,239,1
12758,4239,1,4
12759,4239,213,4
12760,4239,187,1
12761,4240,232,3
12762,4240,182,4
12763,4240,153,5
12764,4241,1,3
12765,4241,1,4
12766,4241,294,1
12767,4241,267,3
12768,4241,53,1
12769,4242,244,2
12770,4242,279,3
12771,4242,1,4
12772,4243,216,4
12773,4243,189,1
12774,4243,273,1
12775,4243,279,2
12776,4244,35,5
12777,4244,223,3
12778,4244,91,4
12779,4244,220,1
12780,4244,154,3
12781,4245,124,2
12782,4245,296,2
12783,4245,185,2
12784,4245,165,4
12785,4246,163,3
12786,4247,69,4
12787,4247,1,5
12788,4247,1,2
12789,4247,138,2
12790,4248,1,1
12791,4248,200,2
12792,4248,262,4
12793,4248,237,3
12794,4249,93,2
12795,4249,13,2
12796,4249,177,3
12797,4249,228,2
12798,4250,293,2
12799,4250,80,2
12800,4250,144,1
12801,4250,90,2
12802,4251,1,4
12803,4251,1,2
12804,4252,49,5
12805,4252,175,3
12806,4252,277,5
12807,4252,1,5
12808,4252,123,1
12809,4253,27,2
12810,4253,116,1
12811,4253,82,5
12812,4254,98,3
12813,4254,5,3
12814,4255,280,4
12815,4255,52,4
12816,4255,258,5
12817,4255,72,1
12818,4256,1,3
12819,4256,1,4
12820,4257,209,5
12821,4257,150,2
12822,4258,26,5
12823,4258,276,2
12824,4258,296,2
12825,4259,91,5
12826,4259,149,4
12827,4259,110,4
12828,4260,1,2
12829,4260,284,3
12830,4261,1,4
12831,4261,1,4
12832,4261,78,5
12833,4261,121,2
12834,4262,26,5
12835,4262,146,4
12836,4262,42,1
12837,4262,123,3
12838,4263,18,2
12839,4263,32,1
12840,4264,193,4
12841,4264,1,2
12842,4264,186,3
12843,4264,149,1
12844,4265,233,5
12845,4265,194,2
12846,4265,1,5
12847,4265,54,1
12848,4265,270,4
12849,4266,1,4
12850,4267,31,2
12851,4268,152,4
12852,4268,54,4
12853,4268,172,2
12854,4268,55,4
12855,4269,143,1
12856,4269,214,4
12857,4270,148,3
12858,4270,114,2
12859,4270,221,3
12860,4270,1,2
12861,4271,1,2
12862,4271,293,2
12863,4271,131,1
12864,4272,1,1
12865,4272,8,4
12866,4272,265,3
12867,4272,1,2
12868,4273,16,4
12869,4274,130,5
12870,4274,114,2
12871,4274,256,1
12872,4274,295,3
12873,4275,34,2
12874,4275,283,2
12875,4275,297,2
12876,4276,1,2
12877,4276,282,1
12878,4277,93,1
12879,4277,182,2
12880,4277,1,4
12881,4278,62,2
12882,4278,221,2
12883,4278,24,3
12884,4278,245,2
12885,4279,33,2
12886,4279,152,2
12887,4280,87,3
12888,4281,87,4
12889,4282,78,2
12890,4282,259,3
12891,4282,119,4
12892,4283,108,5
12893,4283,137,2
12894,4283,288,3
12895,4283,10,2
12896,4284,268,4
12897,4284,50,3
12898,4285,126,2
12899,4285,24,5
12900,4285,11,3
12901,4285,140,5
12902,4285,55,3
12903,4286,1,3
12904,4286,1,2
12905,4286,239,4
12906,4286,1,1
12907,4286,248,3
12908,4287,294,2
12909,4287,37,4
12910,4287,1,3
12911,4288,1,3
12912,4289,259,3
12913,4289,272,4
12914,4289,250,2
12915,4290,143,5
12916,4290,194,1
12917,4290,113,4
12918,4290,30,3
12919,4291,76,1
12920,4291,279,1
12921,4291,1,5
12922,4291,257,2
12923,4292,68,5
12924,4292,300,3
12925,4292,1,2
12926,4293,187,1
12927,4293,71,4
12928,4293,169,4
12929,4293,192,2
12930,4293,221,4
12931,4294,287,1
12932,4294,51,4
12933,4294,1,4
12934,4294,236,3
12935,4294,1,5
12936,4295,125,4
12937,4296,81,5
12938,4296,264,2
12939,4296,113,1
12940,4296,184,2
12941,4297,204,1
12942,4297,276,3
12943,4297,1,5
12944,4297,240,2
12945,4297,16,1
12946,4298,251,3
12947,4299,140,4
12948,4299,231,4
12949,4299,1,5
12950,4299,21,5
12951,4300,35,5
12952,4300,200,3
12953,4300,231,2
12954,4300,49,1
12955,4301,129,1
12956,4301,106,4
12957,4302,298,1
12958,4302,266,1
12959,4302,57,4
12960,4302,161,4
12961,4302,143,2
12962,4303,83,1
12963,4304,260,4
12964,4304,35,4
12965,4304,296,5
12966,4304,1,3
12967,4304,93,2
12968,4305,36,1
12969,4305,1,5
12970,4305,226,5
12971,4305,215,4
12972,4306,198,3
12973,4307,282,1
12974,4307,74,5
12975,4307,86,4
12976,4307,274,5
12977,4308,85,3
12978,4308,299,1
12979,4308,208,1
12980,4309,179,5
12981,4309,189,2
12982,4309,117,1
12983,4309,143,2
12984,4309,214,2
12985,4310,189,5
12986,4311,12,4
12987,4311,223,5
12988,4311,131,5
12989,4311,49,3
12990,4312,1,1
12991,4312,140,1
12992,4312,190,4
12993,4313,1,1
12994,4314,160,1
12995,4315,249,2
12996,4315,269,2
12997,4315,1,5
12998,4315,170,3
12999,4316,106,3
13000,4316,249,5
13001,4317,1,3
13002,4317,1,5
13003,4317,100,4
13004,4317,165,3
13005,4317,188,5
13006,4318,125,4
13007,4318,31,3
13008,4318,1,5
13009,4318,74,3
13010,4319,1,4
13011,4319,254,4
13012,4319,1,3
13013,4319,1,4
13014,4319,1,1
13015,4320,115,1
13016,4320,81,3
13017,4320,31,1
13018,4320,103,1
13019,4321,254,4
13020,4321,246,1
13021,4321,80,4
13022,4321,240,1
13023,4322,167,1
13024,4322,152,2
13025,4322,235,2
13026,4322,13,3
13027,4323,52,4
13028,4323,209,4
13029,4324,1,2
13030,4324,225,1
13031,4324,1,3
13032,4324,37,4
13033,4325,164,5
13034,4325,216,3
13035,4326,1,4
13036,4326,1,3
13037,4326,240,5
13038,4326,1,1
13039,4327,11,4
13040,4327,56,3
13041,4328,1,2
13042,4328,34,2
13043,4328,242,2
13044,4329,80,1
13045,4330,223,4
13046,4330,147,1
13047,4330,92,3
13048,4330,1,1
13049,4331,143,2
13050,4331,86,5
13051,4331,38,4
13052,4331,7,3
13053,4332,123,5
13054,4332,1,3
13055,4332,96,1
13056,4332,228,5
13057,4332,287,4
13058,4333,191,2
13059,4333,162,1
13060,4333,1,1
13061,4334,255,1
13062,4334,81,5
13063,4334,19,5
13064,4335,137,3
13065,4335,1,2
13066,4335,299,5
13067,4335,89,3
13068,4336,78,4
13069,4336,221,1
13070,4336,1,2
13071,4336,178,1
13072,4336,248,5
13073,4337,186,1
13074,4337,103,4
13075,4337,129,5
13076,4337,35,2
13077,4338,137,3
13078,4338,172,5
13079,4338,34,5
13080,4338,217,2
13081,4339,1,3
13082,4340,204,3
13083,4340,40,3
13084,4340,1,4
13085,4340,128,2
13086,4341,1,3
13087,4341,231,1
13088,4342,1,1
13089,4342,1,5
13090,4342,86,5
13091,4342,38,5
13092,4342,140,1
13093,4343,129,2
13094,4343,155,5
13095,4343,62,2
13096,4343,264,1
13097,4343,128,1
13098,4344,10,3
13099,4345,7,3
13100,4345,261,1
13101,4345,138,1
13102,4345,1,3
13103,4345,13,3
13104,4346,58,1
13105,4347,114,3
13106,4347,266,4
13107,4347,20,2
13108,4348,36,1
13109,4349,292,3
13110,4349,71,1
13111,4349,1,3
13112,4349,230,4
13113,4350,1,1
13114,4350,1,3
13115,4350,98,4
13116,4351,1,3
13117,4351,287,3
