delivery_id,order_id,ship_date,delivery_date,delivery_status
4142,4142,2023-07-03,2023-03-18,Delivered
4143,4143,2023-01-27,2023-05-20,Delivered
4144,4144,2023-05-19,2023-06-19,Delayed
4145,4145,2023-01-12,2023-09-17,Delivered
4146,4146,2023-10-24,2023-08-28,Delivered
4147,4147,2023-04-13,2023-02-16,Delivered
4148,4148,2023-01-12,2023-11-07,Delivered
4149,4149,2023-04-23,2023-05-19,Lost
4150,4150,2023-04-05,2023-04-15,Delayed
4151,4151,2023-09-18,2023-05-11,Delayed
4152,4152,2023-09-16,2023-06-12,Delivered
4153,4153,2023-06-17,2023-02-09,Delivered
4154,4154,2023-07-29,2023-02-28,Delivered
4155,4155,2023-02-15,2023-06-12,Delivered
4156,4156,2023-11-27,2023-06-27,Delivered
4157,4157,2023-07-25,2023-09-18,Delivered
4158,4158,2023-12-26,2023-10-17,Delivered
4159,4159,2023-02-12,2023-11-22,Delivered
4160,4160,2023-10-13,2023-05-27,Delivered
4161,4161,2023-04-11,2023-03-11,Delivered
4162,4162,2023-12-23,2023-12-08,Delivered
4163,4163,2023-09-30,2023-09-27,Delivered
4164,4164,2023-01-07,2023-08-08,Delayed
4165,4165,2023-02-12,2023-10-30,Delivered
4166,4166,2023-12-23,2023-06-15,Delivered
4167,4167,2023-09-11,2023-12-04,Delivered
4168,4168,2023-03-18,2023-06-30,Delivered
4169,4169,2023-02-12,2023-02-19,Delivered
4170,4170,2023-12-18,2023-07-15,Delivered
4171,4171,2023-09-26,2023-10-18,Delivered
4172,4172,2023-08-06,2023-07-27,Delivered
4173,4173,2023-03-06,2023-03-27,Delivered
4174,4174,2023-06-29,2023-04-13,Delivered
4175,4175,2023-01-30,2023-06-06,Delivered
4176,4176,2023-10-03,2023-02-18,Delivered
4177,4177,2023-08-05,2023-08-24,Delivered
4178,4178,2023-12-20,2023-12-09,Delivered
4179,4179,2023-10-29,2023-10-28,Delivered
4180,4180,2023-02-24,2023-12-04,Delivered
4181,4181,2023-03-22,2023-05-29,Delayed
4182,4182,2023-07-14,2023-07-17,Delivered
4183,4183,2023-07-20,2023-01-24,Delivered
4184,4184,2023-01-14,2023-07-15,Delivered
4185,4185,2023-08-11,2024-01-01,Delivered
4186,4186,2023-07-13,2023-12-22,Delivered
4187,4187,2023-11-24,2023-10-03,Delivered
4188,4188,2023-08-29,2023-07-29,Delayed
4189,4189,2023-09-28,2023-10-04,Delivered
4190,4190,2023-10-26,2023-08-07,Delivered
4191,4191,2023-04-10,2023-01-29,Delivered
4192,4192,2023-08-09,2023-01-17,Delivered
4193,4193,2023-11-29,2023-06-10,Delivered
4194,4194,2023-04-15,2023-08-04,Delivered
4195,4195,2023-03-07,2023-12-19,Delivered
4196,4196,2023-05-26,2023-06-15,Delivered
4197,4197,2023-02-08,2023-05-09,Delivered
4198,4198,2023-01-29,2023-11-28,Delivered
4199,4199,2023-10-17,2023-03-01,Delivered
4200,4200,2023-08-26,2023-05-29,Delivered
4201,4201,2023-05-07,2023-09-15,Delivered
4202,4202,2023-11-23,2023-04-22,Delivered
4203,4203,2023-03-27,2023-02-20,Delivered
4204,4204,2023-08-26,2023-07-03,Lost
4205,4205,2023-09-04,2023-03-04,Delivered
4206,4206,2023-09-24,2023-08-25,Delivered
4207,4207,2023-09-07,2023-09-01,Lost
4208,4208,2023-10-20,2023-05-12,Delivered
4209,4209,2023-07-25,2023-11-29,Delivered
4210,4210,2023-08-17,2023-09-23,Delivered
4211,4211,2023-08-29,2023-07-29,Delivered
4212,4212,2023-03-15,2023-05-24,Delivered
4213,4213,2023-06-09,2023-01-24,Delivered
4214,4214,2023-08-01,2023-01-19,Delivered
4215,4215,2023-05-17,2023-12-31,Delivered
4216,4216,2023-10-11,2023-11-17,Delivered
4217,4217,2023-06-14,2023-05-04,Delivered
4218,4218,2023-05-18,2023-10-11,Delivered
4219,4219,2023-06-21,2023-08-17,Delivered
4220,4220,2023-06-02,2023-10-30,Delivered
4221,4221,2023-06-15,2023-10-15,Delayed
4222,4222,2023-10-25,2023-04-28,Delivered
4223,4223,2023-04-15,2023-05-31,Delivered
4224,4224,2023-08-11,2023-06-21,Delivered
4225,4225,2023-10-10,2023-04-02,Delivered
4226,4226,2023-05-10,2023-05-01,Delivered
4227,4227,2023-08-09,2023-07-05,Delayed
4228,4228,2023-06-23,2023-09-23,Delivered
4229,4229,2023-12-15,2023-08-17,Delivered
4230,4230,2023-04-07,2023-04-05,Delivered
4231,4231,2023-02-22,2023-04-29,Delivered
4232,4232,2023-04-05,2023-11-10,Delivered
4233,4233,2023-03-06,2023-11-16,Delivered
4234,4234,2023-01-22,2023-05-03,Delivered
4235,4235,2023-04-17,2023-11-15,Delivered
4236,4236,2023-12-03,2023-05-20,Delivered
4237,4237,2023-07-20,2023-08-21,Delivered
4238,4238,2023-11-29,2023-11-04,Delivered
4239,4239,2023-12-19,2023-05-30,Delivered
4240,4240,2023-10-09,2023-10-13,Delivered
4241,4241,2023-10-10,2023-05-24,Delivered
4242,4242,2023-04-11,2023-11-30,Delivered
4243,4243,2023-12-04,2023-01-10,Delivered
4244,4244,2023-01-28,2023-01-07,Delayed
4245,4245,2023-09-03,2023-09-16,Delayed
4246,4246,2023-03-05,2024-01-04,Delivered
4247,4247,2023-12-09,2023-11-27,Lost
4248,4248,2023-02-08,2023-09-05,Delivered
4249,4249,2023-10-30,2023-08-25,Delivered
4250,4250,2023-05-08,2023-12-30,Delivered
4251,4251,2023-03-13,2023-01-12,Delivered
4252,4252,2023-05-15,2023-09-01,Delivered
4253,4253,2023-09-11,2023-11-19,Delayed
4254,4254,2023-01-14,2023-07-09,Delivered
4255,4255,2023-06-24,2023-11-12,Delivered
4256,4256,2023-04-01,2023-01-04,Delivered
4257,4257,2023-10-17,2023-06-05,Delivered
4258,4258,2023-07-27,2023-07-24,Delayed
4259,4259,2023-03-04,2023-08-07,Delivered
4260,4260,2023-11-16,2023-11-13,Delivered
4261,4261,2023-11-09,2023-04-17,Delivered
4262,4262,2023-02-09,2023-01-03,Delivered
4263,4263,2023-03-02,2023-09-13,Delivered
4264,4264,2023-04-16,2023-10-16,Delivered
4265,4265,2023-08-28,2023-10-23,Delivered
4266,4266,2023-05-08,2023-10-07,Lost
4267,4267,2023-03-25,2023-07-15,Delivered
4268,4268,2023-08-09,2023-09-16,Delivered
4269,4269,2023-04-16,2023-09-09,Delivered
4270,4270,2023-03-16,2023-09-07,Delivered
4271,4271,2023-05-16,2023-03-31,Delivered
4272,4272,2023-03-04,2023-09-12,Delivered
4273,4273,2023-01-02,2023-06-15,Delivered
4274,4274,2023-03-21,2023-06-13,Delayed
4275,4275,2023-03-07,2023-09-24,Delivered
4276,4276,2023-07-03,2023-04-22,Delivered
4277,4277,2023-03-08,2023-12-08,Delayed
4278,4278,2023-11-20,2023-07-28,Delivered
4279,4279,2023-12-23,2023-11-17,Delivered
4280,4280,2023-07-28,2023-05-14,Delivered
4281,4281,2023-02-24,2023-05-15,Lost
4282,4282,2023-08-10,2023-04-20,Delivered
4283,4283,2023-08-25,2023-06-23,Delivered
4284,4284,2023-04-11,2023-02-11,Delivered
4285,4285,2023-04-14,2023-10-21,Delivered
4286,4286,2023-07-02,2023-02-06,Delayed
4287,4287,2023-04-19,2023-03-02,Delivered
4288,4288,2023-01-13,2023-07-14,Delivered
4289,4289,2023-12-10,2023-07-31,Delivered
4290,4290,2023-03-28,2023-02-02,Delivered
4291,4291,2023-10-16,2023-06-25,Delivered
4292,4292,2023-11-24,2023-11-03,Delivered
4293,4293,2023-08-03,2023-07-19,Delivered
4294,4294,2023-02-14,2023-04-18,Delayed
4295,4295,2023-11-19,2023-10-04,Delivered
4296,4296,2023-03-20,2023-04-08,Delivered
4297,4297,2023-02-25,2023-06-21,Delivered
4298,4298,2023-09-30,2023-02-01,Delivered
4299,4299,2023-12-11,2023-10-11,Delivered
4300,4300,2023-03-13,2023-06-12,Delivered
4301,4301,2023-03-10,2023-11-04,Lost
4302,4302,2023-06-30,2023-04-23,Delayed
4303,4303,2023-06-24,2023-08-02,Delivered
4304,4304,2023-06-19,2023-07-17,Delivered
4305,4305,2023-09-19,2023-04-08,Lost
4306,4306,2023-05-06,2023-12-06,Delivered
4307,4307,2023-05-12,2023-05-20,Delivered
4308,4308,2023-08-23,2023-10-07,Delivered
4309,4309,2023-06-04,2023-11-08,Delivered
4310,4310,2023-11-27,2023-06-30,Delivered
4311,4311,2023-05-06,2023-12-05,Delayed
4312,4312,2023-12-21,2023-08-24,Delayed
4313,4313,2023-04-11,2023-09-08,Delivered
4314,4314,2023-02-23,2023-05-14,Delayed
4315,4315,2023-11-29,2023-09-08,Delayed
4316,4316,2023-05-09,2023-10-22,Delivered
4317,4317,2023-01-15,2023-03-06,Delivered
4318,4318,2023-01-06,2023-11-05,Delivered
4319,4319,2023-09-08,2023-09-16,Delivered
4320,4320,2023-01-28,2023-09-07,Delivered
4321,4321,2023-05-06,2023-09-23,Delivered
4322,4322,2023-01-30,2023-12-05,Delayed
4323,4323,2023-01-04,2023-12-29,Lost
4324,4324,2023-08-17,2024-01-05,Delivered
4325,4325,2023-05-18,2023-06-30,Delivered
4326,4326,2023-09-15,2023-11-13,Delivered
4327,4327,2023-08-29,2023-10-30,Delivered
4328,4328,2023-10-07,2023-06-16,Delivered
4329,4329,2023-11-20,2023-04-03,Delivered
4330,4330,2023-06-10,2023-11-20,Delivered
4331,4331,2023-01-07,2023-07-13,Delivered
4332,4332,2023-11-02,2023-10-21,Delayed
4333,4333,2023-05-24,2023-03-19,Delivered
4334,4334,2023-07-01,2023-11-04,Delivered
4335,4335,2023-01-31,2023-04-11,Delivered
4336,4336,2023-09-11,2023-04-07,Delivered
4337,4337,2023-02-10,2023-07-02,Delivered
4338,4338,2023-07-07,2023-06-05,Delivered
4339,4339,2023-11-16,2023-12-24,Delivered
4340,4340,2023-11-01,2023-11-22,Delivered
4341,4341,2023-08-16,2023-04-24,Delivered
4342,4342,2023-08-09,2023-06-22,Delivered
4343,4343,2023-11-21,2023-09-12,Delivered
4344,4344,2023-02-13,2023-12-19,Delivered
4345,4345,2023-05-25,2023-05-04,Delivered
4346,4346,2023-10-06,2023-07-26,Delivered
4347,4347,2023-11-16,2023-09-04,Delivered
4348,4348,2023-06-24,2023-05-09,Delayed
4349,4349,2023-09-05,2023-12-27,Delivered
4350,4350,2023-06-23,2023-11-13,Delivered
4351,4351,2023-02-11,2023-02-17,Delivered
4352,4352,2023-02-20,2023-10-25,Delivered
4353,4353,2023-11-20,2023-08-26,Delivered
4354,4354,2023-06-30,2023-05-23,Delivered
4355,4355,2023-12-09,2023-05-03,Delivered
4356,4356,2023-06-09,2023-12-29,Delivered
4357,4357,2023-02-07,2023-01-11,Delivered
4358,4358,2023-01-28,2023-03-09,Delivered
4359,4359,2023-09-14,2023-11-07,Delayed
4360,4360,2023-10-06,2023-03-24,Delivered
4361,4361,2023-09-07,2023-09-19,Delivered
4362,4362,2023-07-01,2023-04-17,Delivered
4363,4363,2023-01-18,2023-04-09,Delivered
4364,4364,2023-05-06,2023-07-11,Delivered
4365,4365,2023-11-09,2023-12-16,Delivered
4366,4366,2023-08-01,2023-07-16,Delivered
4367,4367,2023-08-26,2023-12-02,Delivered
4368,4368,2023-10-27,2023-03-26,Delivered
4369,4369,2023-07-20,2023-09-10,Delivered
4370,4370,2023-07-01,2023-03-13,Delivered
4371,4371,2023-05-11,2023-10-21,Delivered
4372,4372,2023-05-02,2023-12-08,Delivered
4373,4373,2023-07-07,2023-07-09,Delivered
4374,4374,2023-08-16,2023-05-23,Delivered
4375,4375,2023-06-12,2023-05-22,Delivered
4376,4376,2023-04-23,2023-03-18,Delivered
4377,4377,2023-05-15,2023-04-12,Delivered
4378,4378,2023-07-06,2023-05-27,Delivered
4379,4379,2023-06-25,2023-06-26,Delivered
4380,4380,2023-09-19,2023-11-07,Delivered
4381,4381,2023-11-14,2023-08-11,Delivered
4382,4382,2023-11-09,2023-11-21,Delivered
4383,4383,2023-12-25,2023-01-12,Lost
4384,4384,2023-09-27,2023-02-17,Delivered
4385,4385,2023-10-10,2023-12-07,Delivered
4386,4386,2023-08-13,2023-04-29,Delivered
4387,4387,2023-09-10,2023-01-06,Delivered
4388,4388,2023-03-06,2023-11-11,Delivered
4389,4389,2023-11-15,2023-08-28,Delivered
4390,4390,2023-05-05,2023-10-23,Delivered
4391,4391,2023-03-12,2023-02-02,Delivered
4392,4392,2023-08-27,2023-05-12,Delivered
4393,4393,2023-03-17,2023-08-31,Delivered
4394,4394,2023-01-11,2023-03-24,Delivered
4395,4395,2023-09-26,2023-01-27,Delivered
4396,4396,2023-03-30,2023-09-20,Delivered
4397,4397,2023-02-20,2023-02-19,Delivered
4398,4398,2023-05-24,2023-02-23,Delivered
4399,4399,2023-03-01,2023-11-28,Delivered
4400,4400,2023-11-15,2023-05-31,Delivered
4401,4401,2023-07-31,2023-04-11,Delivered
4402,4402,2023-03-14,2023-03-10,Delivered
4403,4403,2023-09-02,2023-07-31,Delivered
4404,4404,2023-08-28,2023-09-07,Delivered
4405,4405,2023-07-10,2023-05-01,Delivered
4406,4406,2023-02-20,2023-08-18,Delayed
4407,4407,2023-07-25,2023-04-15,Delivered
4408,4408,2023-02-24,2023-10-18,Delivered
4409,4409,2023-11-07,2023-08-30,Delivered
4410,4410,2023-08-13,2023-08-22,Delivered
4411,4411,2023-06-06,2023-10-19,Delivered
4412,4412,2023-12-27,2023-06-05,Delivered
4413,4413,2023-02-21,2023-06-21,Delivered
4414,4414,2023-08-30,2023-06-10,Delivered
4415,4415,2023-11-27,2023-04-25,Delivered
4416,4416,2023-06-11,2023-02-22,Delayed
4417,4417,2023-05-10,2023-02-07,Delivered
4418,4418,2023-03-27,2023-01-15,Delivered
4419,4419,2023-03-11,2023-12-09,Delivered
4420,4420,2023-02-25,2023-08-08,Delivered
4421,4421,2023-03-27,2023-09-02,Delivered
4422,4422,2023-12-12,2023-08-13,Delivered
4423,4423,2023-11-26,2023-07-29,Delivered
4424,4424,2023-03-22,2023-09-28,Delivered
4425,4425,2023-08-09,2023-08-12,Delivered
4426,4426,2023-04-21,2023-10-17,Delivered
4427,4427,2023-09-11,2023-01-14,Delivered
4428,4428,2023-11-14,2023-07-08,Lost
4429,4429,2023-06-14,2023-06-20,Delivered
4430,4430,2023-04-14,2023-10-22,Delivered
4431,4431,2023-04-24,2023-11-22,Delivered
4432,4432,2023-09-10,2023-04-18,Delivered
4433,4433,2023-06-02,2023-06-27,Delivered
4434,4434,2023-12-03,2023-12-17,Delivered
4435,4435,2023-09-09,2023-02-12,Delivered
4436,4436,2023-12-21,2023-11-10,Delivered
4437,4437,2023-03-30,2023-11-23,Delivered
4438,4438,2023-04-11,2023-09-08,Delivered
4439,4439,2023-05-01,2023-09-26,Delivered
4440,4440,2023-10-31,2023-08-12,Delivered
4441,4441,2023-07-24,2023-04-25,Delivered
4442,4442,2023-05-30,2023-10-13,Delivered
4443,4443,2023-07-21,2023-10-07,Delivered
4444,4444,2023-10-23,2023-07-24,Delivered
4445,4445,2023-01-04,2023-12-09,Delivered
4446,4446,2023-03-10,2023-09-21,Lost
4447,4447,2023-06-04,2023-10-11,Delivered
4448,4448,2023-07-02,2023-05-26,Delivered
4449,4449,2023-01-14,2023-09-02,Delivered
4450,4450,2023-07-09,2023-09-29,Delivered
4451,4451,2023-01-21,2023-02-06,Delivered
4452,4452,2023-12-06,2023-10-27,Delivered
4453,4453,2023-10-11,2023-02-24,Delivered
4454,4454,2023-01-11,2023-12-24,Delivered
4455,4455,2023-07-08,2023-06-01,Delivered
4456,4456,2023-12-12,2023-01-15,Delivered
4457,4457,2023-01-20,2023-09-26,Delivered
4458,4458,2023-05-24,2023-04-09,Delivered
4459,4459,2023-04-14,2023-03-29,Delivered
4460,4460,2023-10-31,2023-11-07,Delivered
4461,4461,2023-08-30,2023-09-24,Delivered
4462,4462,2023-06-02,2023-03-14,Delivered
4463,4463,2023-09-30,2023-01-19,Delayed
4464,4464,2023-12-04,2023-07-10,Delivered
4465,4465,2023-07-08,2023-01-12,Delayed
4466,4466,2023-07-30,2023-06-17,Delivered
4467,4467,2023-06-27,2023-02-10,Delivered
4468,4468,2023-07-14,2024-01-03,Delivered
4469,4469,2023-06-27,2023-12-13,Delivered
4470,4470,2023-03-08,2023-08-09,Delivered
4471,4471,2023-11-07,2023-04-06,Delivered
4472,4472,2023-01-03,2023-06-09,Lost
4473,4473,2023-11-14,2023-12-31,Delivered
4474,4474,2023-09-29,2023-02-05,Delivered
4475,4475,2023-03-02,2023-10-18,Delivered
4476,4476,2023-02-13,2023-01-14,Delivered
4477,4477,2023-04-04,2023-08-23,Delivered
4478,4478,2023-08-15,2023-03-30,Delivered
4479,4479,2023-10-14,2023-04-05,Delivered
4480,4480,2023-03-05,2023-04-19,Delivered
4481,4481,2023-10-08,2023-07-14,Delivered
4482,4482,2023-01-15,2023-01-12,Delivered
4483,4483,2023-01-29,2023-05-07,Delivered
4484,4484,2023-05-23,2023-10-04,Delivered
4485,4485,2023-04-19,2023-10-08,Delivered
4486,4486,2023-10-18,2023-05-10,Delivered
4487,4487,2023-03-20,2023-12-09,Delivered
4488,4488,2023-09-05,2023-07-06,Delivered
4489,4489,2023-01-13,2023-12-31,Delivered
4490,4490,2023-07-04,2023-12-23,Delivered
4491,4491,2023-11-14,2023-03-02,Delivered
4492,4492,2023-12-28,2023-07-03,Delivered
4493,4493,2023-10-24,2023-03-17,Delivered
4494,4494,2023-08-29,2023-01-04,Delivered
4495,4495,2023-09-21,2023-09-02,Delayed
4496,4496,2023-12-02,2023-08-18,Delayed
4497,4497,2023-03-15,2023-02-19,Delivered
4498,4498,2023-03-10,2023-01-08,Delivered
4499,4499,2023-10-15,2023-02-14,Delivered
4500,4500,2023-11-23,2023-05-27,Delivered
4501,4501,2023-08-09,2023-05-09,Lost
4502,4502,2023-02-17,2023-12-03,Delivered
4503,4503,2023-02-28,2023-09-05,Delivered
4504,4504,2023-01-25,2023-05-03,Delayed
4505,4505,2023-10-18,2023-08-22,Delivered
4506,4506,2023-11-16,2023-07-10,Delivered
4507,4507,2023-01-25,2023-10-14,Delivered
4508,4508,2023-03-06,2023-09-01,Delivered
4509,4509,2023-09-13,2023-03-21,Delivered
4510,4510,2023-05-29,2023-03-01,Delivered
4511,4511,2023-04-27,2023-07-02,Delivered
4512,4512,2023-04-09,2023-03-13,Delivered
4513,4513,2023-08-28,2023-09-24,Delivered
4514,4514,2023-10-11,2023-07-25,Delivered
4515,4515,2023-10-28,2023-06-21,Delivered
4516,4516,2023-04-04,2023-10-24,Delivered
4517,4517,2023-03-07,2023-09-06,Delivered
4518,4518,2023-06-24,2023-03-02,Delivered
4519,4519,2023-11-07,2023-10-29,Delivered
4520,4520,2023-08-24,2023-11-19,Delivered
4521,4521,2023-06-17,2023-01-13,Delivered
4522,4522,2023-08-26,2023-12-15,Delivered
4523,4523,2023-01-08,2023-12-08,Delivered
4524,4524,2023-11-07,2023-01-07,Delivered
4525,4525,2023-02-13,2023-07-26,Delivered
4526,4526,2023-10-04,2023-09-04,Delivered
4527,4527,2023-12-07,2023-09-08,Delayed
4528,4528,2023-06-03,2023-04-17,Delivered
4529,4529,2023-02-13,2023-09-01,Delivered
4530,4530,2023-08-02,2023-10-01,Delivered
4531,4531,2023-07-21,2023-01-09,Delivered
4532,4532,2023-06-05,2023-08-14,Delivered
4533,4533,2023-08-09,2023-08-07,Delayed
4534,4534,2023-06-03,2023-02-15,Delivered
4535,4535,2023-02-06,2023-01-28,Delivered
4536,4536,2023-08-15,2023-10-21,Delivered
4537,4537,2023-11-19,2023-07-02,Delayed
4538,4538,2023-05-02,2023-04-04,Delivered
4539,4539,2023-01-10,2023-09-27,Delivered
4540,4540,2023-12-06,2023-12-14,Delivered
4541,4541,2023-12-02,2023-03-11,Delivered
4542,4542,2023-07-01,2024-01-01,Delayed
4543,4543,2023-01-22,2023-06-02,Delivered
4544,4544,2023-09-30,2023-04-16,Delivered
4545,4545,2023-07-14,2023-03-31,Delivered
4546,4546,2023-01-27,2023-04-07,Delivered
4547,4547,2023-10-13,2023-10-15,Delivered
4548,4548,2023-04-09,2023-11-17,Delivered
4549,4549,2023-08-08,2023-01-05,Delivered
4550,4550,2023-11-24,2023-07-29,Delivered
4551,4551,2023-10-01,2023-04-14,Delivered
4552,4552,2023-10-16,2023-12-16,Delivered
4553,4553,2023-03-08,2023-06-28,Delivered
4554,4554,2023-11-12,2023-11-02,Delivered
4555,4555,2023-04-22,2023-07-20,Delayed
4556,4556,2023-08-01,2023-01-10,Delivered
4557,4557,2023-06-21,2023-09-04,Delivered
4558,4558,2023-12-06,2023-10-22,Delivered
4559,4559,2023-03-01,2023-11-25,Delivered
4560,4560,2023-01-31,2023-06-29,Delivered
4561,4561,2023-09-25,2023-03-25,Delivered
4562,4562,2023-06-04,2023-04-24,Delivered
4563,4563,2023-12-17,2023-12-27,Delivered
4564,4564,2023-01-03,2023-01-23,Delivered
4565,4565,2023-06-19,2023-02-05,Delivered
4566,4566,2023-08-03,2023-09-14,Delivered
4567,4567,2023-09-09,2023-01-29,Delivered
4568,4568,2023-02-01,2023-01-10,Delivered
4569,4569,2023-11-16,2023-01-20,Delayed
4570,4570,2023-07-03,2023-08-23,Delivered
4571,4571,2023-07-09,2023-11-05,Delivered
4572,4572,2023-08-02,2023-07-12,Delivered
4573,4573,2023-05-08,2023-06-01,Delivered
4574,4574,2023-10-20,2023-06-07,Delivered
4575,4575,2023-10-24,2023-02-18,Lost
4576,4576,2023-01-24,2023-11-10,Delivered
4577,4577,2023-01-19,2023-05-21,Delayed
4578,4578,2023-03-21,2023-05-24,Delayed
4579,4579,2023-02-04,2023-12-03,Delivered
4580,4580,2023-04-18,2023-01-16,Delivered
4581,4581,2023-11-02,2023-12-24,Delivered
4582,4582,2023-07-19,2023-09-18,Delivered
4583,4583,2023-07-11,2023-08-26,Delivered
4584,4584,2023-08-21,2023-01-09,Delivered
4585,4585,2023-03-04,2023-02-10,Delivered
4586,4586,2023-02-12,2023-07-06,Delayed
4587,4587,2023-01-25,2023-04-27,Lost
4588,4588,2023-06-13,2023-04-22,Delivered
4589,4589,2023-07-03,2023-03-08,Delivered
4590,4590,2023-11-30,2023-08-21,Delivered
4591,4591,2023-04-06,2023-10-10,Delivered
4592,4592,2023-03-25,2023-02-02,Delivered
4593,4593,2023-04-04,2023-03-29,Delayed
4594,4594,2023-10-06,2023-05-20,Delivered
4595,4595,2023-04-16,2023-03-20,Delivered
4596,4596,2023-03-27,2023-05-19,Delivered
4597,4597,2023-03-03,2023-05-04,Delivered
4598,4598,2023-07-28,2023-09-23,Delivered
4599,4599,2023-06-08,2023-04-09,Delivered
4600,4600,2023-03-11,2023-01-21,Delivered
4601,4601,2023-09-20,2023-10-15,Delivered
4602,4602,2023-12-08,2023-01-11,Delivered
4603,4603,2023-08-23,2023-03-26,Delayed
4604,4604,2023-05-20,2023-02-18,Delivered
4605,4605,2023-10-08,2023-04-02,Delivered
4606,4606,2023-12-02,2023-01-03,Delivered
4607,4607,2023-08-20,2023-06-13,Delivered
4608,4608,2023-12-27,2023-06-04,Lost
4609,4609,2023-02-21,2023-01-03,Delivered
4610,4610,2023-08-28,2023-05-28,Delivered
4611,4611,2023-01-20,2023-06-12,Delivered
4612,4612,2023-06-28,2023-05-17,Delivered
4613,4613,2023-07-29,2023-10-15,Delivered
4614,4614,2023-05-12,2023-03-20,Delayed
4615,4615,2023-08-20,2023-03-24,Delivered
4616,4616,2023-04-03,2023-09-28,Delivered
4617,4617,2023-02-01,2023-09-28,Delivered
4618,4618,2023-12-29,2023-02-13,Delivered
4619,4619,2023-09-07,2023-05-06,Delivered
4620,4620,2023-05-05,2023-08-20,Delivered
4621,4621,2023-05-17,2023-12-25,Delivered
4622,4622,2023-10-01,2023-07-23,Delivered
4623,4623,2023-12-22,2023-12-02,Delivered
4624,4624,2023-04-11,2023-04-19,Delivered
4625,4625,2023-08-08,2023-10-21,Delivered
4626,4626,2023-04-15,2023-10-20,Delivered
4627,4627,2023-10-29,2023-06-25,Delivered
4628,4628,2023-04-08,2023-11-10,Delivered
4629,4629,2023-11-13,2023-03-30,Delivered
4630,4630,2023-07-23,2023-01-07,Delivered
4631,4631,2023-01-22,2023-06-23,Lost
4632,4632,2023-07-18,2023-05-03,Delivered
4633,4633,2023-04-23,2023-06-07,Delivered
4634,4634,2023-05-30,2023-03-30,Delivered
4635,4635,2023-09-01,2023-04-10,Delivered
4636,4636,2023-07-03,2023-05-17,Delivered
4637,4637,2023-10-12,2023-01-09,Delivered
4638,4638,2023-12-04,2023-09-19,Delayed
4639,4639,2023-12-05,2024-01-01,Delivered
4640,4640,2023-10-30,2023-02-03,Delivered
4641,4641,2023-10-28,2023-01-30,Delivered
4642,4642,2023-03-31,2023-09-19,Delivered
4643,4643,2023-08-11,2023-09-03,Delivered
4644,4644,2023-09-06,2024-01-02,Delivered
4645,4645,2023-06-27,2023-09-23,Delivered
4646,4646,2023-04-29,2023-05-24,Delivered
4647,4647,2023-06-24,2023-02-01,Delivered
4648,4648,2023-08-08,2023-05-12,Delivered
4649,4649,2023-08-07,2023-09-25,Delivered
4650,4650,2023-11-16,2023-03-13,Delivered
4651,4651,2023-03-19,2023-05-01,Delivered
4652,4652,2023-03-30,2023-11-25,Delivered
4653,4653,2023-03-20,2023-03-13,Delivered
4654,4654,2023-07-21,2023-07-29,Delivered
4655,4655,2023-03-06,2023-04-03,Delivered
4656,4656,2023-01-05,2023-05-02,Delivered
4657,4657,2023-03-25,2023-07-28,Delivered
4658,4658,2023-07-13,2023-09-15,Lost
4659,4659,2023-01-07,2023-02-06,Delivered
4660,4660,2023-07-13,2023-05-06,Delivered
4661,4661,2023-08-06,2023-04-24,Delivered
4662,4662,2023-12-14,2023-07-28,Delivered
4663,4663,2023-01-23,2023-04-14,Delivered
4664,4664,2023-05-26,2023-07-15,Delivered
4665,4665,2023-10-13,2023-08-31,Delivered
4666,4666,2023-05-26,2023-05-29,Delivered
4667,4667,2023-01-03,2023-05-14,Delivered
4668,4668,2023-10-16,2023-08-10,Delivered
4669,4669,2023-12-26,2023-12-06,Delivered
4670,4670,2023-08-14,2023-04-16,Delivered
4671,4671,2023-08-03,2023-02-12,Delivered
4672,4672,2023-06-16,2023-02-27,Delivered
4673,4673,2023-05-22,2023-11-09,Delivered
4674,4674,2023-11-14,2023-09-09,Delivered
4675,4675,2023-03-06,2023-09-01,Delivered
4676,4676,2023-11-30,2023-05-09,Delayed
4677,4677,2023-08-01,2023-06-01,Delivered
4678,4678,2023-10-17,2023-11-29,Delivered
4679,4679,2023-04-09,2023-12-04,Delivered
4680,4680,2023-06-16,2023-05-31,Delivered
4681,4681,2023-05-07,2023-06-20,Delivered
4682,4682,2023-06-07,2023-02-16,Delivered
4683,4683,2023-09-08,2023-03-27,Delivered
4684,4684,2023-03-03,2023-01-10,Delivered
4685,4685,2023-02-02,2023-04-19,Delivered
4686,4686,2023-10-02,2023-09-24,Delayed
4687,4687,2023-10-29,2023-05-28,Delivered
4688,4688,2023-01-22,2023-02-02,Delivered
4689,4689,2023-01-13,2023-09-03,Delivered
4690,4690,2023-09-02,2023-02-06,Delivered
4691,4691,2023-04-14,2023-09-06,Delivered
4692,4692,2023-10-04,2023-01-20,Delivered
4693,4693,2023-01-08,2023-01-26,Delivered
4694,4694,2023-12-14,2023-12-10,Delivered
4695,4695,2023-05-11,2023-11-02,Delivered
4696,4696,2023-10-27,2023-11-14,Delivered
4697,4697,2023-04-08,2023-12-17,Delivered
4698,4698,2023-10-05,2023-10-07,Delivered
4699,4699,2023-10-13,2023-02-01,Delivered
4700,4700,2023-10-16,2023-05-25,Delivered
